,userCode,ticketCount,flightPriceGo,flightPriceReturn,flightDistance,travelDays,hotelDays,hotelPrice,combo,userStatus,userCompany,userName,gender,age,ageRange,flightPriceDiffer,flightPriceSum,flightPriceDistanceAvg,hotelPriceDayAvg,flightPriceDifferDistanceAvg,flightPriceDifferTicketAvg,flightPriceTicketAvg,comboFrequency,hotelStayDayAvg,userStatus01,hotelPriceDayAvgRange,flightPriceDifferTicketAvgRange,travelDaysRange
85,85,2,2221.27,2122.43,1386.6,5,4.0,1053.64,1,churned,4You,Peter Moon,male,39,"(30, 40]",-98.84000000000015,4343.7,3.132626568585028,263.41,-0.07128227318621098,-49.42000000000007,2171.85,0.5,4.0,1,"(250, 300]","(-100, 0]","(0, 25]"
86,86,20,17969.8,17587.92,8773.26,55,11.0,2517.52,4,churned,4You,Audrey Atwood,female,30,"(20, 30]",-381.880000000001,35557.72,4.052965488313352,228.86545454545455,-0.04352771945662171,-19.09400000000005,1777.886,0.2,2.75,1,"(200, 250]","(-100, 0]","(50, 75]"
87,87,5,4706.23,4164.53,2933.54,15,5.0,1040.2,2,churned,4You,Marie Bowyer,female,30,"(20, 30]",-541.6999999999998,8870.759999999998,3.023909679090791,208.04000000000002,-0.18465744458913116,-108.33999999999996,1774.1519999999996,0.4,2.5,1,"(200, 250]","(-200, -100]","(0, 25]"
88,88,18,14879.34,16099.36,8581.39,37,13.0,2763.18,6,churned,4You,Gabriel Davis,none,21,"(20, 30]",1220.0200000000004,30978.7,3.6099862609670463,212.5523076923077,0.14217044091924508,67.77888888888891,1721.038888888889,0.3333333333333333,2.1666666666666665,1,"(200, 250]","(0, 100]","(25, 50]"
89,89,38,33997.78,34115.77,19755.57,104,34.0,7486.91,12,churned,4You,Dixie Perez,female,28,"(20, 30]",117.98999999999796,68113.54999999999,3.4478149706639694,220.20323529411763,0.005972492821011895,3.1049999999999462,1792.4618421052628,0.3157894736842105,2.8333333333333335,1,"(200, 250]","(0, 100]","(100, 125]"
90,90,52,49548.37,48212.0,27011.48,140,35.0,7176.0,12,retained,4You,Juan Naone,none,39,"(30, 40]",-1336.3700000000026,97760.37,3.6192156075861077,205.02857142857144,-0.049474149509764094,-25.69942307692313,1880.0071153846152,0.23076923076923078,2.9166666666666665,0,"(200, 250]","(-100, 0]","(125, 150]"
91,91,52,48550.61,46769.06,28421.55,133,40.0,8452.55,15,retained,4You,Christopher Madden,male,21,"(20, 30]",-1781.550000000003,95319.67,3.3537815495636236,211.31374999999997,-0.06268306971294679,-34.26057692307698,1833.070576923077,0.28846153846153844,2.6666666666666665,0,"(200, 250]","(-100, 0]","(125, 150]"
92,92,21,20334.75,21135.8,10289.93,51,20.0,3823.87,8,churned,4You,Donna Day,female,43,"(40, 50]",801.0499999999993,41470.55,4.030207202575722,191.1935,0.07784795426207945,38.145238095238064,1974.7880952380954,0.38095238095238093,2.5,1,"(150, 200]","(0, 100]","(50, 75]"
93,93,52,44001.67,47287.35,24719.27,127,40.0,8815.46,19,retained,4You,Nancy Campbell,none,32,"(30, 40]",3285.6800000000003,91289.01999999999,3.6930305789774533,220.38649999999998,0.1329197828253019,63.18615384615385,1755.5580769230767,0.36538461538461536,2.1052631578947367,0,"(200, 250]","(0, 100]","(125, 150]"
94,94,52,49831.29,49856.0,27070.22,138,49.0,11365.8,17,retained,4You,Cora Soron,none,47,"(40, 50]",24.709999999999127,99687.29000000001,3.6825445083194746,231.9551020408163,0.0009128111999089452,0.4751923076922909,1917.0632692307695,0.3269230769230769,2.8823529411764706,0,"(200, 250]","(0, 100]","(125, 150]"
95,95,52,50710.39,48939.77,27279.16,128,39.0,8266.01,14,retained,4You,Randall Wison,none,21,"(20, 30]",-1770.6200000000026,99650.16,3.6529775843537706,211.94897435897437,-0.0649074238356314,-34.050384615384665,1916.3492307692309,0.2692307692307692,2.7857142857142856,0,"(200, 250]","(-100, 0]","(125, 150]"
96,96,52,41230.5,42673.85,23633.82,124,39.0,9371.3,16,retained,4You,Mary Clarke,female,40,"(30, 40]",1443.3499999999985,83904.35,3.5501814772220492,240.28974358974358,0.06107137991234589,27.756730769230742,1613.5451923076923,0.3076923076923077,2.4375,0,"(200, 250]","(0, 100]","(100, 125]"
97,97,52,45893.98,44734.61,23584.5,129,56.0,10649.93,21,retained,4You,Desmond Claxton,none,47,"(40, 50]",-1159.3700000000026,90628.59,3.842718310754945,190.17732142857145,-0.04915813351989665,-22.295576923076972,1742.8574999999998,0.40384615384615385,2.6666666666666665,0,"(150, 200]","(-100, 0]","(125, 150]"
98,98,30,26934.25,27673.9,15142.97,72,7.0,1489.48,6,churned,4You,Marie Ruiz,female,23,"(20, 30]",739.6500000000015,54608.15,3.6061717087202845,212.78285714285715,0.04884444729138349,24.655000000000047,1820.2716666666668,0.2,1.1666666666666667,1,"(200, 250]","(0, 100]","(50, 75]"
99,99,26,23822.81,25351.34,13546.04,71,16.0,3241.17,6,churned,4You,Louis Peck,none,41,"(40, 50]",1528.5299999999988,49174.15,3.630149475418646,202.573125,0.11283961954932946,58.78961538461534,1891.3134615384615,0.23076923076923078,2.6666666666666665,1,"(200, 250]","(0, 100]","(50, 75]"
100,100,52,47968.62,45362.09,27275.43,144,30.0,6441.04,13,retained,4You,Carla Puskar,female,36,"(30, 40]",-2606.530000000006,93330.70999999999,3.421786934248149,214.70133333333334,-0.0955632963439992,-50.12557692307704,1794.821346153846,0.25,2.3076923076923075,0,"(200, 250]","(-100, 0]","(125, 150]"
101,101,49,47448.37,46878.09,25761.04,127,43.0,9175.84,18,churned,4You,James Banks,male,59,"(50, 60]",-570.2800000000061,94326.45999999999,3.6615936313130213,213.39162790697674,-0.022137305015636252,-11.6383673469389,1925.0297959183672,0.3673469387755102,2.388888888888889,1,"(200, 250]","(-100, 0]","(125, 150]"
102,102,29,25809.15,25996.13,13613.630000000001,79,13.0,3332.1099999999997,7,churned,4You,Henry Muhammad,male,43,"(40, 50]",186.97999999999956,51805.28,3.8053979724731755,256.31615384615384,0.013734764350140231,6.447586206896537,1786.3889655172413,0.2413793103448276,1.8571428571428572,1,"(250, 300]","(0, 100]","(75, 100]"
103,103,52,53668.86,49582.909999999996,27610.88,140,42.0,9763.17,16,retained,4You,Judy Church,female,39,"(30, 40]",-4085.9500000000044,103251.76999999999,3.7395320250567887,232.45642857142857,-0.14798333120856721,-78.57596153846163,1985.6109615384614,0.3076923076923077,2.625,0,"(200, 250]","(-100, 0]","(125, 150]"
104,104,52,48334.77,46192.78,24490.65,116,35.0,8330.75,16,retained,4You,Stephen Naylor,male,32,"(30, 40]",-2141.989999999998,94527.54999999999,3.8597403498886305,238.02142857142857,-0.08746154144540867,-41.19211538461535,1817.8374999999999,0.3076923076923077,2.1875,0,"(200, 250]","(-100, 0]","(100, 125]"
105,105,52,45665.95,45615.75,24816.52,139,58.0,12855.67,22,retained,4You,Richard Haugen,male,31,"(30, 40]",-50.19999999999709,91281.7,3.678263511564071,221.64948275862068,-0.002022846071890704,-0.9653846153845594,1755.4173076923075,0.4230769230769231,2.6363636363636362,0,"(200, 250]","(-100, 0]","(125, 150]"
106,106,52,46902.45,45115.88,26950.98,117,49.0,10039.91,20,retained,4You,Tisha Eberly,none,27,"(20, 30]",-1786.5699999999997,92018.32999999999,3.4142851206152796,204.89612244897958,-0.06628961173211512,-34.357115384615376,1769.583269230769,0.38461538461538464,2.45,0,"(200, 250]","(-100, 0]","(100, 125]"
107,107,52,46471.29,45992.58,22334.36,136,54.0,9950.59,19,retained,4You,Lisa Martin,female,46,"(40, 50]",-478.7099999999991,92463.87,4.1399829679471445,184.2701851851852,-0.021433790804840574,-9.205961538461521,1778.1513461538461,0.36538461538461536,2.8421052631578947,0,"(150, 200]","(-100, 0]","(125, 150]"
108,108,43,38860.73,39052.04,20582.03,114,35.0,6139.9,14,churned,4You,Becky Gonzalez,female,58,"(50, 60]",191.30999999999767,77912.77,3.785475485168373,175.42571428571426,0.009295001513456042,4.449069767441807,1811.9248837209304,0.32558139534883723,2.5,1,"(150, 200]","(0, 100]","(100, 125]"
109,109,52,44182.29,45156.76,23807.9,125,38.0,9213.51,15,retained,4You,Maria Averitt,female,24,"(20, 30]",974.4700000000012,89339.05,3.7524960202285795,242.46078947368423,0.04093053146224577,18.739807692307714,1718.058653846154,0.28846153846153844,2.533333333333333,0,"(200, 250]","(0, 100]","(100, 125]"
110,110,52,47115.1,45799.98,24439.62,114,29.0,6615.98,14,retained,4You,Frank Leung,none,54,"(50, 60]",-1315.1199999999953,92915.08,3.801821795919904,228.13724137931032,-0.053810983967835645,-25.29076923076914,1786.8284615384616,0.2692307692307692,2.0714285714285716,0,"(200, 250]","(-100, 0]","(100, 125]"
111,111,52,47299.87,47022.0,27585.170000000002,131,44.0,11159.35,18,retained,4You,Susan Streets,female,63,"(60, 70]",-277.8700000000026,94321.87,3.419296310300063,253.6215909090909,-0.010073166125131823,-5.343653846153897,1813.8821153846152,0.34615384615384615,2.4444444444444446,0,"(250, 300]","(-100, 0]","(125, 150]"
112,112,52,44965.88,43780.89,23997.94,134,41.0,9309.31,16,retained,4You,Michael Benincase,male,53,"(50, 60]",-1184.989999999998,88746.76999999999,3.6980995035407203,227.0563414634146,-0.049378821682194304,-22.788269230769192,1706.6686538461536,0.3076923076923077,2.5625,0,"(200, 250]","(-100, 0]","(125, 150]"
113,113,52,53569.59,51507.81,28285.97,143,46.0,11031.23,16,retained,4You,Richard Bouton,none,38,"(30, 40]",-2061.779999999999,105077.4,3.7148239922477466,239.80934782608693,-0.07289055316116078,-39.64961538461536,2020.7192307692308,0.3076923076923077,2.875,0,"(200, 250]","(-100, 0]","(125, 150]"
114,114,25,22760.05,21838.03,12322.15,56,28.0,5372.45,11,churned,4You,Wallace Tenney,male,47,"(40, 50]",-922.0200000000004,44598.08,3.6193424037201303,191.87321428571428,-0.07482622756580633,-36.880800000000015,1783.9232000000002,0.44,2.5454545454545454,1,"(150, 200]","(-100, 0]","(50, 75]"
115,115,52,50113.95,50382.58,25833.88,136,51.0,11169.49,19,retained,4You,Mark Trogdon,none,48,"(40, 50]",268.63000000000466,100496.53,3.8901059384033676,219.00960784313725,0.010398360602433883,5.165961538461628,1932.625576923077,0.36538461538461536,2.6842105263157894,0,"(200, 250]","(0, 100]","(125, 150]"
116,116,52,47791.48,46213.1,25015.81,142,61.0,12344.59,21,retained,4You,Shawn Pennachio,male,59,"(50, 60]",-1578.3800000000047,94004.58,3.7578067630030767,202.37032786885246,-0.06309529853320778,-30.353461538461627,1807.7803846153847,0.40384615384615385,2.9047619047619047,0,"(200, 250]","(-100, 0]","(125, 150]"
117,117,52,40938.25,42983.27,21223.37,128,50.0,9878.33,18,retained,4You,Maurice Creasey,none,38,"(30, 40]",2045.0199999999968,83921.51999999999,3.9542033145537205,197.5666,0.0963569876037593,39.32730769230763,1613.8753846153845,0.34615384615384615,2.7777777777777777,0,"(150, 200]","(0, 100]","(125, 150]"
118,118,52,48835.31,47994.729999999996,25588.1,134,49.0,11144.76,19,retained,4You,Margaret Renfroe,female,45,"(40, 50]",-840.5800000000017,96830.04,3.784182491079838,227.44408163265305,-0.032850426565473864,-16.165000000000035,1862.1161538461538,0.36538461538461536,2.5789473684210527,0,"(200, 250]","(-100, 0]","(125, 150]"
119,119,52,43356.63,44541.42,24415.7,119,37.0,8897.32,20,retained,4You,Justin Bedard,male,38,"(30, 40]",1184.7900000000009,87898.04999999999,3.6000626645969596,240.4681081081081,0.048525743681319844,22.784423076923094,1690.347115384615,0.38461538461538464,1.85,0,"(200, 250]","(0, 100]","(100, 125]"
120,120,52,48415.57,46846.28,25941.38,142,42.0,7813.53,16,retained,4You,Robert Cuomo,none,41,"(40, 50]",-1569.2900000000009,95261.85,3.6721966988649024,186.03642857142856,-0.060493697713845634,-30.178653846153864,1831.958653846154,0.3076923076923077,2.625,0,"(150, 200]","(-100, 0]","(125, 150]"
121,121,51,45741.81,46310.52,23077.04,126,41.0,9313.22,15,churned,4You,Kim Frederick,male,54,"(50, 60]",568.7099999999991,92052.32999999999,3.9889140895019457,227.15170731707315,0.0246439751371926,11.151176470588219,1804.9476470588233,0.29411764705882354,2.7333333333333334,1,"(200, 250]","(0, 100]","(125, 150]"
122,122,52,50049.39,49288.38,27202.19,126,42.0,8837.68,17,retained,4You,Shannon Crosley,none,56,"(50, 60]",-761.010000000002,99337.76999999999,3.6518298710508232,210.4209523809524,-0.02797605633958156,-14.634807692307731,1910.3417307692305,0.3269230769230769,2.4705882352941178,0,"(200, 250]","(-100, 0]","(125, 150]"
123,123,20,17166.98,17674.56,11215.44,46,19.0,3551.71,9,churned,4You,Ralph Alzugaray,male,60,"(50, 60]",507.58000000000175,34841.54,3.106569158231866,186.9321052631579,0.045257252501908235,25.379000000000087,1742.077,0.45,2.111111111111111,1,"(150, 200]","(0, 100]","(25, 50]"
124,124,52,47991.01,45082.7,27692.18,134,39.0,8739.26,13,retained,4You,Rae Austin,female,54,"(50, 60]",-2908.310000000005,93073.70999999999,3.361010581326569,224.08358974358976,-0.10502278982730882,-55.92903846153855,1789.8790384615384,0.25,3.0,0,"(200, 250]","(-100, 0]","(125, 150]"
125,125,48,39907.49,42234.85,22749.64,118,22.0,4910.86,10,churned,4You,Marshall Knight,male,61,"(60, 70]",2327.3600000000006,82142.34,3.6107094441934025,223.2209090909091,0.10230315732468737,48.48666666666668,1711.29875,0.20833333333333334,2.2,1,"(200, 250]","(0, 100]","(100, 125]"
126,126,52,50451.71,47399.45,26685.25,136,54.0,11330.51,18,retained,4You,Ernesto Naron,none,47,"(40, 50]",-3052.260000000002,97851.16,3.6668631547390413,209.82425925925926,-0.11438004140864343,-58.69730769230773,1881.753076923077,0.34615384615384615,3.0,0,"(200, 250]","(-100, 0]","(125, 150]"
127,127,52,46287.67,47115.51,24372.54,122,45.0,10429.84,17,retained,4You,Juan Jaremka,none,47,"(40, 50]",827.8400000000038,93403.18,3.8323121020624025,231.77422222222222,0.033966094629447885,15.920000000000073,1796.215,0.3269230769230769,2.6470588235294117,0,"(200, 250]","(0, 100]","(100, 125]"
128,128,9,9428.66,9795.54,5897.41,23,0.0,0.0,0,churned,4You,Alexander Carter,male,58,"(50, 60]",366.880000000001,19224.2,3.2597699668159414,0.0,0.06221036014114688,40.76444444444456,2136.0222222222224,0.0,0.0,1,,"(0, 100]","(0, 25]"
129,129,52,47457.85,45738.92,24404.49,141,36.0,8772.02,12,retained,4You,Angela Cooper,female,50,"(40, 50]",-1718.9300000000003,93196.76999999999,3.818837025481786,243.66722222222222,-0.07043498962690882,-33.05634615384616,1792.2455769230767,0.23076923076923078,3.0,0,"(200, 250]","(-100, 0]","(125, 150]"
130,130,5,4597.45,4003.5299999999997,1917.81,10,5.0,1301.2600000000002,2,churned,4You,Robin Greek,female,65,"(60, 70]",-593.9200000000001,8600.98,4.48479254983549,260.25200000000007,-0.3096865695767569,-118.78400000000002,1720.196,0.4,2.5,1,"(250, 300]","(-200, -100]","(0, 25]"
131,131,52,46891.16,44774.91,23561.07,136,59.0,12642.49,20,retained,4You,Terry Conteras,female,25,"(20, 30]",-2116.25,91666.07,3.89057330588127,214.27949152542374,-0.0898197747385836,-40.69711538461539,1762.8090384615386,0.38461538461538464,2.95,0,"(200, 250]","(-100, 0]","(125, 150]"
132,132,52,50176.59,51327.41,27114.2,125,40.0,7736.34,16,retained,4You,Mary Dortch,none,48,"(40, 50]",1150.820000000007,101504.0,3.743573478103724,193.4085,0.042443442919208645,22.131153846153982,1952.0,0.3076923076923077,2.5,0,"(150, 200]","(0, 100]","(100, 125]"
133,133,52,51993.05,51393.54,28239.12,144,40.0,7560.219999999999,14,retained,4You,Ma New,female,28,"(20, 30]",-599.510000000002,103386.59,3.6611123151146354,189.00549999999998,-0.021229769199606858,-11.529038461538502,1988.2036538461539,0.2692307692307692,2.857142857142857,0,"(150, 200]","(-100, 0]","(125, 150]"
134,134,52,52081.38,49375.03,27929.37,122,37.0,6840.18,17,retained,4You,Anthony Mccaslin,male,54,"(50, 60]",-2706.3499999999985,101456.41,3.632606464091385,184.86972972972973,-0.09689978685519933,-52.04519230769228,1951.0848076923078,0.3269230769230769,2.176470588235294,0,"(150, 200]","(-100, 0]","(100, 125]"
135,135,52,46328.49,46968.88,25785.0,129,50.0,10904.05,19,retained,4You,Jeanna Davis,female,45,"(40, 50]",640.3899999999994,93297.37,3.618280783401202,218.081,0.024835757223191757,12.315192307692296,1794.1801923076923,0.36538461538461536,2.6315789473684212,0,"(200, 250]","(0, 100]","(125, 150]"
136,136,17,14803.5,14466.64,7062.15,37,11.0,1886.28,5,churned,4You,Sabrina Chance,female,53,"(50, 60]",-336.8600000000006,29270.14,4.144650000354,171.48,-0.04769935501228388,-19.815294117647092,1721.7729411764706,0.29411764705882354,2.2,1,"(150, 200]","(-100, 0]","(25, 50]"
137,137,52,48290.03,46869.53,24744.0,126,44.0,9627.77,20,retained,4You,Brittany Brahler,none,60,"(50, 60]",-1420.5,95159.56,3.8457630132557385,218.81295454545455,-0.0574078564500485,-27.317307692307693,1829.9915384615383,0.38461538461538464,2.2,0,"(200, 250]","(-100, 0]","(125, 150]"
138,138,27,25348.22,26819.75,13956.17,65,24.0,5626.99,10,churned,4You,Kathryn Otsuka,female,27,"(20, 30]",1471.5299999999988,52167.97,3.7379861380307062,234.45791666666665,0.10543938630727476,54.501111111111065,1932.147037037037,0.37037037037037035,2.4,1,"(200, 250]","(0, 100]","(50, 75]"
139,139,52,53447.02,53566.37,29383.31,126,46.0,11367.34,19,retained,4You,David Huerta,none,31,"(30, 40]",119.35000000000582,107013.39,3.6419787287409076,247.11608695652174,0.004061829657720856,2.2951923076924197,2057.949807692308,0.36538461538461536,2.4210526315789473,0,"(200, 250]","(0, 100]","(125, 150]"
140,140,52,44532.47,46581.17,24597.59,115,20.0,5083.07,11,retained,4You,Lillian Reyes,female,65,"(60, 70]",2048.699999999997,91113.64,3.704169392204683,254.15349999999998,0.08328864738374764,39.398076923076864,1752.1853846153847,0.21153846153846154,1.8181818181818181,0,"(250, 300]","(0, 100]","(100, 125]"
141,141,29,28751.92,26584.96,15313.03,75,26.0,5365.77,11,churned,4You,Moises Gilliard,none,39,"(30, 40]",-2166.959999999999,55336.88,3.613711982540359,206.37576923076924,-0.1415108570935993,-74.72275862068963,1908.1682758620689,0.3793103448275862,2.3636363636363638,1,"(200, 250]","(-100, 0]","(50, 75]"
142,142,46,45370.72,44209.41,24680.16,119,27.0,5199.71,12,churned,4You,Richard Espericueta,male,39,"(30, 40]",-1161.3099999999977,89580.13,3.629641379958639,192.58185185185187,-0.04705439510926986,-25.24586956521734,1947.3941304347827,0.2608695652173913,2.25,1,"(150, 200]","(-100, 0]","(100, 125]"
143,143,39,34809.78,34747.340000000004,19000.77,99,35.0,7552.03,15,churned,4You,Lisa Fitch,female,37,"(30, 40]",-62.43999999999505,69557.12,3.660752695811801,215.77228571428572,-0.0032861826125991237,-1.6010256410255141,1783.5158974358974,0.38461538461538464,2.3333333333333335,1,"(200, 250]","(-100, 0]","(75, 100]"
144,144,47,44557.64,45501.71,25431.95,130,27.0,5218.65,9,churned,4You,Samantha Link,female,53,"(50, 60]",944.0699999999997,90059.35,3.5411893307434155,193.28333333333333,0.0371214161713907,20.086595744680846,1916.1563829787235,0.19148936170212766,3.0,1,"(150, 200]","(0, 100]","(125, 150]"
145,145,52,47439.97,46255.42,24923.03,129,21.0,5454.93,9,retained,4You,Sandra Cruson,female,30,"(20, 30]",-1184.550000000003,93695.39,3.759390009962673,259.75857142857143,-0.04752833022309097,-22.77980769230775,1801.834423076923,0.17307692307692307,2.3333333333333335,0,"(250, 300]","(-100, 0]","(125, 150]"
146,146,52,47714.61,46827.27,24954.420000000002,132,38.0,7909.89,15,retained,4You,Ruben Flores,male,65,"(60, 70]",-887.3400000000038,94541.88,3.788582543693662,208.155,-0.03555843012981282,-17.064230769230843,1818.113076923077,0.28846153846153844,2.533333333333333,0,"(200, 250]","(-100, 0]","(125, 150]"
147,147,25,20668.46,22106.82,11429.970000000001,50,15.0,2591.8,9,churned,4You,Noah Pillar,none,55,"(50, 60]",1438.3600000000006,42775.28,3.742379026366648,172.7866666666667,0.12584110019536363,57.534400000000026,1711.0112,0.36,1.6666666666666667,1,"(150, 200]","(0, 100]","(25, 50]"
148,148,52,45176.18,44298.18,25941.67,139,18.0,3246.12,7,retained,4You,Marty Ferguson,male,57,"(50, 60]",-878.0,89474.36,3.4490593705031327,180.34,-0.03384516108639112,-16.884615384615383,1720.6607692307693,0.1346153846153846,2.5714285714285716,0,"(150, 200]","(-100, 0]","(125, 150]"
149,149,52,47949.01,46378.63,26191.68,135,55.0,11386.18,20,retained,4You,Mary Harkness,female,37,"(30, 40]",-1570.3800000000047,94327.64,3.601435264939095,207.02145454545456,-0.0599572077850678,-30.199615384615473,1813.9930769230768,0.38461538461538464,2.75,0,"(200, 250]","(-100, 0]","(125, 150]"
